timestamp,latitude,longitude,download_speed,upload_speed,latency,connection_type,isp_name,day,date,type_of_day,session,temperature,climate,crowdedness,location_name,floor,mobility,movement_speed,contributor
16:15,13.0128131,80.2366731,0.0,0.0,25,,Jio,Sunday,15-09-2024,Weekend,Evening,34.32,scattered clouds,Crowded,,0,No movement
03:45,40.7127,-74.0073,0.0,0.0,0,,Other,Sunday,15-09-2024,Weekend,Midnight,19.21,clear sky,Free,ovppyo,1,No movement
03:45,40.7127,-74.0073,0.0,0.0,0,,Other,Sunday,15-09-2024,Weekend,Midnight,19.21,clear sky,Free,ovppyo,1,No movement
16:16,13.0129085,80.23659,0.0,0.0,30,,Jio,Sunday,15-09-2024,Weekend,Evening,34.32,scattered clouds,Crowded,,0,No movement
16:10,13.0151238,80.2398386,105.16899871826172,2.0420000553131104,8,5G,Other,Sunday,15-09-2024,Weekend,Evening,34.3,scattered clouds,Free,Hostel Road 2,0,Walking
16:18,13.014904,80.2393524,105.16899871826172,2.0420000553131104,8,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Hostel Road 2,0,Walking
16:18,13.0149037,80.2393392,105.16899871826172,2.0420000553131104,8,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Hostel Road 2,0,Walking
16:18,13.014904,80.2393319,105.16899871826172,2.0420000553131104,8,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Hostel Road 2,0,Walking
16:18,13.0149041,80.2393173,105.16899871826172,2.0420000553131104,8,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Hostel Road 2,0,Walking
16:18,13.0149043,80.2393128,105.16899871826172,2.0420000553131104,8,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Hostel Road 2,0,Walking
16:18,13.0149038,80.2393068,105.16899871826172,2.0420000553131104,8,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Hostel Road 2,0,Walking
16:18,13.0149116,80.2392806,105.16899871826172,2.0420000553131104,8,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Hostel Road 2,0,Walking
16:16,13.0127892,80.2366249,0.0,0.0,0,,Jio,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Crowded,Alumni,0,No movement
16:17,13.0128117,80.2366333,0.0,0.0,17,,Jio,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Alumni,0,No movement
16:19,13.0128306,80.2366361,0.0,0.0,0,,Jio,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Alumni,0,No movement
16:18,13.0149116,80.2392806,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Hostel Road 2,0,No movement
16:19,13.0149541,80.238527,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Hostel Road 2,0,Slow Walking
16:19,13.014954,80.2385102,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Hostel Road 2,0,Slow Walking
16:20,13.0150538,80.2386264,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Hostel Road 2,0,Walking
16:20,13.0150499,80.2386216,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Free,Hostel Road 2,0,Walking
16:20,13.0150499,80.2386216,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Free,Hostel Road 2,0,Walking
16:20,13.0150587,80.2386236,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Free,Hostel Road 2,0,Slow Walking
16:20,13.0150632,80.2386254,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Free,Hostel Road 2,0,Slow Walking
16:20,13.0150574,80.2386171,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Free,Hostel Road 2,0,Slow Walking
16:20,13.0150574,80.2386171,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Free,Hostel Road 2,0,Slow Walking
16:20,13.015044,80.2386035,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Free,Hostel Road 2,0,Slow Walking
16:20,13.0150415,80.2386054,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Free,Hostel Road 2,0,Slow Walking
16:20,13.0150415,80.2386054,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Free,Hostel Road 2,0,Slow Walking
16:20,13.0150392,80.2386083,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Free,Hostel Road 2,0,Slow Walking
16:20,13.0150366,80.2386121,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Free,Hostel Road 2,0,Slow Walking
16:20,13.0150282,80.2386142,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Free,Hostel Road 2,0,Slow Walking
16:18,13.015007,80.2392747,1.625,0.026000000536441803,50,4G,Jio,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Crowded,Hostel Road 2,0,No movement
16:18,13.015007,80.2392747,1.625,0.026000000536441803,50,4G,Jio,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Crowded,Hostel Road 2,0,Slow Walking
16:21,13.0150065,80.2385955,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Free,Hostel Road 2,0,No movement
16:21,13.0150117,80.2385912,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Free,Hostel Road 2,0,No movement
16:21,13.0150141,80.2385902,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Free,Hostel Road 2,0,No movement
16:21,13.0150194,80.2385875,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Free,Hostel Road 2,0,No movement
16:21,13.0150288,80.2385827,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Free,Hostel Road 2,0,Walking
16:21,13.0150324,80.2385766,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Free,Hostel Road 2,0,Walking
16:21,13.0150394,80.2385714,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Free,Hostel Road 2,0,Walking
16:21,13.0147783,80.2380978,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.42,scattered clouds,Free,Hostel Road 2,0,No movement
16:21,13.0147783,80.2380978,64.5260009765625,2.7039999961853027,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Hostel Road 2,0,No movement
16:19,13.0128306,80.2366361,6.999000072479248,0.12999999523162842,16,4G,Jio,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Alumni,0,No movement
16:19,13.0128306,80.2366361,6.999000072479248,0.12999999523162842,16,4G,Jio,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Alumni,0,No movement
16:19,13.0128306,80.2366361,6.999000072479248,0.12999999523162842,16,4G,Jio,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Alumni,0,No movement
16:19,13.0128306,80.2366361,6.999000072479248,0.12999999523162842,16,4G,Jio,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Alumni,0,No movement
16:19,13.0128306,80.2366361,6.999000072479248,0.12999999523162842,16,4G,Jio,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Alumni,0,No movement
16:19,13.0128306,80.2366361,6.999000072479248,0.12999999523162842,16,4G,Jio,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Alumni,0,No movement
16:19,13.0128306,80.2366361,6.999000072479248,0.12999999523162842,16,4G,Jio,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Alumni,0,No movement
16:19,13.0128306,80.2366361,6.999000072479248,0.12999999523162842,16,4G,Jio,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Alumni,0,No movement
16:19,13.0128306,80.2366361,6.999000072479248,0.12999999523162842,16,4G,Jio,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Alumni,0,No movement
16:19,13.0128306,80.2366361,6.999000072479248,0.12999999523162842,16,4G,Jio,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Alumni,0,No movement
16:19,13.0128306,80.2366361,6.999000072479248,0.12999999523162842,16,4G,Jio,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Alumni,0,No movement
16:19,13.0128306,80.2366361,6.999000072479248,0.12999999523162842,16,4G,Jio,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Alumni,0,No movement
16:23,13.0133472,80.2369407,0.0,0.0,32,,Jio,Sunday,15-09-2024,Weekend,Evening,34.44,scattered clouds,Free,Alumni,0,No movement
16:19,13.0128306,80.2366361,6.999000072479248,0.12999999523162842,16,4G,Jio,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Alumni,0,No movement
16:19,13.0128306,80.2366361,6.999000072479248,0.12999999523162842,16,4G,Jio,Sunday,15-09-2024,Weekend,Evening,34.39,scattered clouds,Free,Alumni,0,No movement
16:23,13.0133472,80.2369407,0.0,0.0,32,,Jio,Sunday,15-09-2024,Weekend,Evening,34.44,scattered clouds,Free,Alumni,0,No movement
16:31,13.01333,80.2361483,0.0,0.0,0,,Jio,Sunday,15-09-2024,Weekend,Evening,34.44,scattered clouds,Free,Blueshed,0,No movement
16:31,13.01333,80.2361483,0.9390000104904175,0.22200000286102295,65,4G,Jio,Sunday,15-09-2024,Weekend,Evening,34.44,scattered clouds,Free,Blueshed,0,No movement
16:31,13.01333,80.2361483,0.9390000104904175,0.22200000286102295,65,4G,Jio,Sunday,15-09-2024,Weekend,Evening,34.44,scattered clouds,Free,Blueshed,0,No movement
16:31,13.01333,80.2361483,0.9390000104904175,0.22200000286102295,65,4G,Jio,Sunday,15-09-2024,Weekend,Evening,34.44,scattered clouds,Free,Blueshed,0,No movement
16:31,13.01333,80.2361483,0.9390000104904175,0.22200000286102295,65,4G,Jio,Sunday,15-09-2024,Weekend,Evening,34.44,scattered clouds,Free,Blueshed,0,No movement
16:35,13.0133295,80.2361894,3.125,0.3449999988079071,47,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:38,13.013305,80.2362183,160.031005859375,0.5550000071525574,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:38,13.013305,80.2362183,160.031005859375,0.5550000071525574,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:38,13.013305,80.2362183,160.031005859375,0.5550000071525574,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:38,13.013305,80.2362183,160.031005859375,0.5550000071525574,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:38,13.0133037,80.2362151,160.031005859375,0.5550000071525574,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Walking
16:38,13.0133,80.2362167,160.031005859375,0.5550000071525574,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Walking
16:38,13.0132901,80.2362103,160.031005859375,0.5550000071525574,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:39,13.0132836,80.2362166,160.031005859375,0.5550000071525574,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:39,13.0132827,80.2362204,160.031005859375,0.5550000071525574,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:39,13.0132816,80.2362195,160.031005859375,0.5550000071525574,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:39,13.0132894,80.2362254,160.031005859375,0.5550000071525574,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:39,13.0133211,80.2362465,160.031005859375,0.5550000071525574,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:39,13.0133295,80.2362567,160.031005859375,0.5550000071525574,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:39,13.0133319,80.2362162,0.0,0.0,9,,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:39,13.0133319,80.2362162,354.0050048828125,5.743000030517578,9,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:38,13.0134097,80.2362667,1.0460000038146973,0.10400000214576721,44,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:40,13.0133759,80.2362502,1.0460000038146973,0.10400000214576721,44,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:40,13.0133713,80.2362364,1.0460000038146973,0.10400000214576721,44,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:40,13.0133712,80.2362361,1.0460000038146973,0.10400000214576721,44,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:40,13.0133689,80.2362445,1.0460000038146973,0.10400000214576721,44,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:40,13.0133728,80.2362513,1.0460000038146973,0.10400000214576721,44,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:40,13.0133747,80.2362499,1.0460000038146973,0.10400000214576721,44,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:40,13.0133548,80.2361038,354.0050048828125,5.743000030517578,9,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:40,13.0133504,80.2361008,354.0050048828125,5.743000030517578,9,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:40,13.0133462,80.2361006,354.0050048828125,5.743000030517578,9,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:41,13.0133072,80.2361177,280.5639953613281,3.763000011444092,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:41,13.0133077,80.2361178,280.5639953613281,3.763000011444092,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:41,13.0133091,80.236118,280.5639953613281,3.763000011444092,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:41,13.0133189,80.2361035,280.5639953613281,3.763000011444092,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:41,13.0133249,80.2360828,280.5639953613281,3.763000011444092,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:41,13.0133249,80.2360828,280.5639953613281,3.763000011444092,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:41,13.0133323,80.2360733,280.5639953613281,3.763000011444092,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:37,13.0134054,80.236177,0.0,0.0,0,,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:38,13.0133525,80.2361919,0.7509999871253967,0.10400000214576721,50,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:38,13.0133525,80.2361919,0.7509999871253967,0.10400000214576721,50,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:39,13.0133882,80.2361747,0.7509999871253967,0.10400000214576721,50,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:39,13.0133882,80.2361747,0.7509999871253967,0.10400000214576721,50,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:39,13.0133883,80.236175,0.7509999871253967,0.10400000214576721,50,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:40,13.0133883,80.236175,0.7509999871253967,0.10400000214576721,50,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:40,13.0133883,80.236175,0.7509999871253967,0.10400000214576721,50,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:41,13.0133683,80.2361067,1.180999994277954,0.08500000089406967,63,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:41,13.0133683,80.2361067,1.180999994277954,0.08500000089406967,63,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:41,13.0133252,80.2360926,1.180999994277954,0.08500000089406967,63,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:41,13.0133252,80.2360926,1.180999994277954,0.08500000089406967,63,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:41,13.0133252,80.2360926,1.180999994277954,0.08500000089406967,63,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:42,13.013335,80.2361,21.53700065612793,0.23499999940395355,15,5G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:42,13.013335,80.2361,21.53700065612793,0.23499999940395355,15,5G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:42,13.0134109,80.2362239,0.7850000262260437,0.03200000151991844,-1,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:42,13.0134089,80.2362134,0.7850000262260437,0.03200000151991844,-1,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:42,13.0134076,80.2362114,0.7850000262260437,0.03200000151991844,-1,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:42,13.0134019,80.2362185,0.7850000262260437,0.03200000151991844,-1,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:42,13.0134002,80.2362225,0.7850000262260437,0.03200000151991844,-1,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:42,13.0134002,80.2362225,0.7850000262260437,0.03200000151991844,-1,4G,Jio,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:41,13.0133323,80.2360733,107.84300231933594,1.0980000495910645,30,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:42,13.0132999,80.2360799,107.84300231933594,1.0980000495910645,30,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:42,13.013308,80.2360737,107.84300231933594,1.0980000495910645,30,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:42,13.0133149,80.2360665,107.84300231933594,1.0980000495910645,30,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:43,13.013319,80.2360561,107.84300231933594,1.0980000495910645,30,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,No movement
16:43,13.0133206,80.2360401,107.84300231933594,1.0980000495910645,30,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:43,13.0133161,80.2360605,107.84300231933594,1.0980000495910645,30,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:43,13.0133404,80.2361182,107.84300231933594,1.0980000495910645,30,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:43,13.0133414,80.2361231,107.84300231933594,1.0980000495910645,30,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:43,13.0133435,80.2361281,107.84300231933594,1.0980000495910645,30,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:43,13.0133451,80.2361326,107.84300231933594,1.0980000495910645,30,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:43,13.013347,80.2361369,146.9550018310547,0.5820000171661377,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:43,13.013347,80.2361369,146.9550018310547,0.5820000171661377,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:43,13.013347,80.2361369,146.9550018310547,0.5820000171661377,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
16:43,13.013347,80.2361369,146.9550018310547,0.5820000171661377,10,5G,Airtel,Sunday,15-09-2024,Weekend,Evening,33.63,scattered clouds,Free,Blueshed,0,Slow Walking
